,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
331,João Cancelo,pt POR,DF,Manchester City,eng Premier League,27,1994,35.9,36,36,3227,50.5,2.31,1.5,0.92,0.97,0.42,1.28,2.53,1.25,0.7,0.08,0.61,1.64,3.96,1.25,0.03,3.51,0.5,2.73,0.03,0.22,0.45,0.06,0.03,0.36,0.03,0.03,0.08,0.0,0.0,83.5,93.0,83.0,60.1,78.25,93.73,1240.61,351.53,44.85,48.25,26.13,31.48,5.79,9.64,0.2,0.15,0.18,0.04,1.09,8.58,2.67,0.33,9.94,93.73,84.09,9.42,1.53,0.58,1.14,3.45,7.86,0.03,0.03,0.0,0.0,78.25,0.22,1.64,0.0,0.0,0.03,0.22,0.03,0.22,0.11,0.15,0.26,0.11,0.26,0.19,0.0,3.48,9.94,7.52,52.8,47.2,104.99,1.87,17.21,53.79,34.68,2.81,104.99,2.95,1.56,1.39,67.16,315.13,161.14,3.48,3.59,1.0,1.25,0.67,76.57,7.52,28.4,2.26,0.64,0.01,0.04,22.0,1,0,0,4.0,4.0,0.05,-3.0,-3.0,DF,None,35.9
332,João Félix,pt POR,"FW,MF",Atlético Madrid,es La Liga,21,1999,14.0,24,13,1263,20.0,0.36,0.14,0.07,0.29,0.0,0.07,0.36,0.29,0.29,0.07,0.21,0.5,0.86,0.57,0.0,3.49,0.64,2.29,0.07,0.5,0.14,0.5,0.0,0.57,0.0,0.07,0.0,0.0,0.0,72.1,83.8,68.8,53.6,23.21,32.21,330.71,96.79,14.0,16.71,4.71,6.86,2.14,4.0,0.29,0.34,0.19,-0.05,1.36,2.29,1.64,0.07,3.5,32.21,29.57,2.29,0.57,0.71,0.79,1.29,0.57,0.14,0.07,0.0,0.0,23.21,0.36,0.86,0.0,0.0,0.57,0.86,0.57,0.86,0.41,0.33,0.74,0.41,0.74,0.21,0.07,3.0,3.5,5.86,59.6,40.4,42.86,0.64,3.07,20.36,20.0,3.79,42.86,3.71,2.21,1.5,29.64,191.21,106.36,3.0,3.14,0.79,2.07,1.36,37.14,5.86,38.5,2.78,1.07,0.21,0.53,14.8,1,0,0,5.7,5.7,0.15,2.3,2.3,FW,MF,14.0
333,Joël Veltman,nl NED,DF,Brighton,eng Premier League,29,1992,31.9,34,33,2874,39.6,2.32,1.5,1.47,0.66,0.19,0.66,1.66,1.0,1.44,0.5,0.94,1.41,3.73,2.79,0.0,1.38,0.06,1.03,0.19,0.03,0.03,0.06,0.03,0.06,0.0,0.0,0.0,0.0,0.0,77.0,87.2,81.6,46.4,45.11,58.59,805.45,303.79,18.09,20.75,23.26,28.5,3.2,6.9,0.03,0.05,0.04,-0.02,0.53,3.7,0.69,0.19,3.89,58.59,49.91,8.53,1.07,0.09,0.22,1.32,7.46,0.0,0.0,0.0,0.0,45.11,0.16,0.97,0.0,0.0,0.03,0.06,0.03,0.06,0.02,0.05,0.07,0.02,0.07,0.19,0.0,0.78,3.89,2.04,50.0,50.0,70.06,5.52,25.42,33.01,12.19,0.78,70.06,1.0,0.5,0.5,35.71,151.94,65.61,0.78,0.75,0.06,0.88,0.31,39.15,2.04,16.7,0.38,0.06,0.08,0.5,18.1,0,0,0,0.7,0.7,0.06,0.3,0.3,DF,None,31.9
334,Joško Gvardiol,hr CRO,DF,RB Leipzig,de Bundesliga,19,2002,26.8,29,28,2409,56.4,1.75,1.16,1.04,0.63,0.07,0.82,1.46,0.63,1.12,0.41,0.71,1.9,3.66,2.31,0.07,1.23,0.22,0.93,0.19,0.04,0.07,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,83.4,90.6,89.8,59.4,66.01,79.14,1140.86,496.23,30.49,33.66,28.54,31.79,5.78,9.74,0.07,0.07,0.15,0.0,0.41,6.34,0.67,0.04,5.86,79.14,74.33,4.4,2.01,0.37,0.49,0.3,2.01,0.0,0.0,0.0,0.0,66.01,0.41,1.38,0.0,0.0,0.07,0.15,0.07,0.15,0.09,0.07,0.16,0.09,0.16,0.26,0.0,1.75,5.86,0.93,75.5,24.5,90.71,7.09,36.94,47.69,7.09,1.19,90.71,1.83,1.38,0.45,55.52,254.37,141.57,1.75,1.23,0.19,1.04,0.75,63.25,0.93,30.4,0.86,0.26,0.09,0.29,16.3,0,0,0,2.5,2.5,0.11,-0.5,-0.5,DF,None,26.8
335,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,29,1992,21.5,23,22,1934,50.0,1.3,0.98,0.7,0.56,0.05,0.37,0.74,0.37,0.7,0.56,0.14,0.74,2.05,2.7,0.05,0.65,0.0,0.56,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.1,91.1,86.3,50.4,35.81,44.14,649.77,266.33,12.84,14.09,19.35,22.42,2.84,5.63,0.0,0.0,0.03,0.0,0.14,2.6,0.19,0.05,3.72,44.14,40.14,3.91,1.12,0.05,0.23,0.37,2.79,0.0,0.0,0.0,0.0,35.81,0.09,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,0.19,0.0,0.74,3.72,0.56,76.9,23.1,51.02,4.56,21.35,26.93,3.26,0.28,51.02,0.6,0.47,0.14,27.21,151.21,74.33,0.74,0.42,0.09,0.47,0.51,29.72,0.56,0.0,0.14,0.0,0.0,0.0,17.2,0,0,0,0.2,0.2,0.07,-0.2,-0.2,DF,None,21.5
336,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,23,1998,21.4,25,22,1924,74.5,3.22,2.29,1.64,1.31,0.28,1.64,2.2,0.56,1.36,0.33,1.03,0.93,4.16,2.34,0.0,1.31,0.05,1.21,0.05,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,83.4,89.9,84.4,68.0,45.89,55.05,751.12,285.93,22.94,25.51,19.16,22.71,3.18,4.67,0.05,0.05,0.04,-0.0,0.47,3.64,0.51,0.05,4.25,55.05,45.09,9.72,0.75,0.09,0.23,0.33,8.97,0.0,0.0,0.0,0.0,45.89,0.23,0.98,0.0,0.0,0.05,0.09,0.05,0.09,0.03,0.05,0.08,0.03,0.08,0.28,0.05,2.24,4.25,1.64,70.0,30.0,65.84,3.74,21.96,33.32,11.54,0.84,65.84,1.87,1.31,0.56,34.86,215.89,126.59,2.24,1.31,0.14,1.17,0.33,36.4,1.64,33.3,0.28,0.09,0.17,0.5,12.1,0,0,0,0.7,0.7,0.12,0.3,0.3,DF,None,21.4
337,Juan Jesus,br BRA,DF,Napoli,it Serie A,30,1991,14.2,21,14,1278,66.7,1.76,1.2,0.99,0.77,0.0,0.85,1.27,0.42,1.48,1.13,0.35,0.63,2.39,2.39,0.0,0.63,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.3,93.2,92.5,62.7,52.11,59.01,845.99,319.23,24.93,26.76,22.46,24.3,3.31,5.28,0.0,0.02,0.01,-0.02,0.28,2.32,0.14,0.0,2.54,59.01,56.06,2.96,2.04,0.0,0.14,0.14,0.07,0.0,0.0,0.0,0.0,52.11,0.0,0.63,0.0,0.0,0.07,0.07,0.07,0.07,0.02,0.02,0.04,0.02,0.04,0.07,0.0,0.07,2.54,0.0,50.0,50.0,66.9,7.25,31.13,35.0,1.2,0.7,66.9,0.14,0.07,0.07,41.27,180.92,90.28,0.07,0.14,0.07,0.21,0.0,45.28,0.0,25.0,0.28,0.07,0.25,1.0,10.0,0,0,0,0.3,0.3,0.08,0.7,0.7,DF,None,14.2
338,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,18,2003,31.0,32,32,2790,39.6,1.68,1.1,0.48,1.0,0.19,0.68,1.71,1.03,1.61,0.13,1.48,1.35,3.03,1.03,0.0,3.35,0.55,2.32,0.0,0.42,0.16,0.35,0.1,0.35,0.0,0.06,0.0,0.06,0.06,82.8,89.9,86.7,65.4,40.52,48.94,640.32,157.26,20.97,23.32,14.1,16.26,3.29,5.03,0.26,0.19,0.15,0.06,1.23,3.35,1.19,0.1,4.65,48.94,47.58,1.06,0.74,0.39,0.58,0.45,0.29,0.03,0.0,0.0,0.0,40.52,0.29,0.81,0.0,0.0,0.1,0.35,0.1,0.35,0.15,0.19,0.35,0.15,0.35,0.29,0.0,2.52,4.65,4.45,57.3,42.7,63.19,1.55,10.68,36.26,16.61,2.71,63.19,3.1,1.77,1.32,40.06,194.19,89.35,2.52,1.42,0.74,2.65,2.0,48.35,4.45,27.3,1.42,0.39,0.07,0.25,18.1,0,0,0,4.8,4.8,0.11,-1.8,-1.8,MF,None,31.0
339,Jules Koundé,fr FRA,DF,Sevilla,es La Liga,22,1998,30.4,32,31,2736,64.3,1.32,0.56,0.89,0.33,0.1,0.59,0.92,0.33,1.09,0.59,0.49,0.69,2.01,3.32,0.07,1.41,0.1,1.15,0.0,0.13,0.07,0.07,0.0,0.07,0.0,0.03,0.0,0.0,0.0,88.0,92.3,92.9,68.3,62.3,70.82,1149.67,423.55,24.93,27.01,29.18,31.41,7.17,10.49,0.03,0.08,0.07,-0.04,0.56,3.98,0.43,0.16,5.53,70.82,67.8,2.89,1.84,0.03,1.02,0.59,1.05,0.0,0.0,0.0,0.0,62.3,0.13,0.33,0.0,0.0,0.07,0.1,0.07,0.1,0.04,0.08,0.11,0.04,0.11,0.07,0.07,1.58,5.53,1.15,61.5,38.5,80.2,10.62,38.39,35.0,7.4,1.61,80.2,1.28,0.79,0.49,49.64,244.47,158.75,1.58,1.35,0.23,0.89,0.39,56.84,1.15,23.1,0.43,0.1,0.15,0.67,12.5,0,0,0,1.1,1.1,0.09,0.9,0.9,DF,None,30.4
340,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,25,1996,23.1,31,22,2078,31.5,1.6,0.82,0.56,0.87,0.17,0.74,2.34,1.6,0.82,0.09,0.74,1.04,2.64,0.61,0.04,4.2,0.95,2.6,1.13,0.3,0.17,0.0,0.0,0.61,0.22,0.09,0.04,0.0,0.0,77.2,86.1,82.3,47.7,44.24,57.32,654.2,184.29,24.42,28.35,13.51,16.41,3.2,6.71,0.35,0.2,0.27,0.15,1.9,3.12,1.73,0.26,5.45,57.32,52.03,5.06,0.74,0.3,0.22,5.54,0.48,3.85,1.65,1.73,0.0,44.24,0.22,0.95,0.0,0.0,0.39,0.74,0.39,0.74,0.21,0.2,0.41,0.21,0.41,0.13,0.0,2.86,5.45,7.4,58.5,41.5,68.18,1.04,7.71,34.11,26.93,2.16,68.18,2.81,1.65,1.17,40.22,217.32,92.51,2.86,2.16,0.82,2.51,1.34,49.7,7.4,44.1,1.47,0.65,0.26,0.6,17.1,0,0,0,4.9,4.9,0.14,4.1,4.1,MF,FW,23.1
341,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,28,13,1429,68.0,1.7,0.94,0.69,0.75,0.25,1.07,1.57,0.5,0.75,0.25,0.5,1.01,2.7,2.01,0.0,2.14,0.19,1.64,0.13,0.06,0.31,0.0,0.0,0.13,0.0,0.0,0.06,0.0,0.0,74.2,84.6,80.1,51.6,30.31,40.88,517.8,180.94,15.22,17.99,11.38,14.21,2.96,5.72,0.0,0.09,0.09,-0.09,1.13,2.33,1.38,0.82,3.14,40.88,32.83,7.92,0.31,0.0,0.06,3.21,7.55,0.06,0.0,0.0,0.0,30.31,0.13,1.26,0.0,0.0,0.13,0.13,0.13,0.13,0.08,0.09,0.18,0.08,0.18,0.19,0.0,1.89,3.14,3.14,61.3,38.7,51.89,2.83,15.53,22.2,15.09,1.19,51.89,1.95,1.19,0.75,25.35,127.48,57.11,1.89,1.38,0.13,1.13,1.01,24.21,3.14,35.3,1.07,0.38,0.12,0.33,19.8,0,0,0,1.3,1.3,0.08,0.7,0.7,DF,None,15.9
342,Julien Laporte,fr FRA,DF,Lorient,fr Ligue 1,27,1993,32.1,33,33,2891,50.0,1.96,1.4,1.09,0.81,0.06,1.0,1.99,1.0,1.15,0.69,0.47,1.68,3.64,5.42,0.0,0.37,0.03,0.34,0.03,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,84.1,90.4,91.9,70.2,38.1,45.3,853.46,350.59,9.44,10.44,20.28,22.06,7.91,11.28,0.0,0.02,0.02,-0.02,0.16,2.52,0.25,0.0,2.55,45.3,43.55,1.5,1.4,0.03,0.65,0.06,0.09,0.0,0.0,0.0,0.0,38.1,0.25,0.28,0.0,0.0,0.06,0.06,0.06,0.06,0.06,0.02,0.08,0.06,0.08,0.22,0.0,0.37,2.55,0.06,71.4,28.6,56.85,8.01,32.15,23.52,1.5,0.75,56.85,0.22,0.16,0.06,32.93,159.56,84.89,0.37,0.34,0.03,0.19,0.06,33.46,0.06,17.6,0.53,0.09,0.12,0.67,13.5,0,0,0,1.9,1.9,0.11,0.1,0.1,DF,None,32.1
343,Junior Messias,br BRA,"FW,MF",Milan,it Serie A,30,1991,15.9,26,14,1428,44.1,2.14,1.13,0.69,0.88,0.57,0.94,2.14,1.19,0.69,0.06,0.63,1.07,3.21,1.07,0.0,3.35,0.19,2.08,0.13,0.31,0.5,0.25,0.06,0.13,0.0,0.0,0.06,0.0,0.0,66.9,78.6,63.8,37.7,22.89,34.21,331.38,90.0,13.65,17.36,7.11,11.13,1.26,3.33,0.13,0.11,0.14,0.01,1.32,1.7,1.38,0.25,2.83,34.21,31.89,2.2,0.44,0.06,0.25,3.27,0.57,1.19,0.94,0.06,0.0,22.89,0.13,0.88,0.0,0.0,0.32,0.44,0.32,0.44,0.22,0.11,0.33,0.22,0.33,0.13,0.0,3.96,2.83,7.8,47.6,52.4,50.0,1.57,6.1,18.36,26.92,4.34,50.0,3.96,1.89,2.08,29.06,208.43,122.58,3.96,2.96,1.19,2.89,1.07,31.51,7.8,38.6,2.77,1.07,0.11,0.29,18.0,0,0,0,3.5,3.5,0.08,1.5,1.5,FW,MF,15.9
344,Justin Kluivert,nl NED,MF,Nice,fr Ligue 1,22,1999,20.8,27,24,1868,23.8,0.91,0.43,0.29,0.58,0.05,0.24,1.01,0.77,0.62,0.05,0.58,0.67,1.59,0.29,0.0,3.06,0.38,1.63,1.06,0.24,0.1,0.05,0.0,0.14,0.14,0.1,0.0,0.0,0.0,63.6,79.9,66.5,39.4,20.34,31.97,349.38,103.32,10.67,13.37,6.2,9.33,2.69,6.83,0.24,0.24,0.23,0.0,1.68,1.3,1.15,0.58,2.69,31.97,25.38,6.35,1.68,0.24,0.43,7.74,0.67,3.99,1.59,1.88,0.0,20.34,0.24,0.82,0.0,0.0,0.19,0.43,0.19,0.43,0.14,0.23,0.37,0.14,0.37,0.29,0.05,3.99,2.69,7.98,51.3,48.8,43.17,0.72,4.42,15.62,23.99,2.74,43.17,3.85,1.97,1.88,27.16,227.84,116.68,3.99,3.03,0.96,2.4,1.68,27.16,7.98,33.3,1.45,0.48,0.13,0.4,18.6,2,0,0,2.8,2.8,0.09,1.2,1.2,MF,None,20.8
345,Jérémy Le Douaron,fr FRA,"FW,MF",Brest,fr Ligue 1,23,1998,16.1,32,16,1446,5.9,0.68,0.31,0.25,0.25,0.19,0.06,1.06,0.99,0.93,0.0,0.93,0.25,0.93,0.87,0.0,1.56,0.31,1.24,0.0,0.06,0.12,0.12,0.0,0.25,0.0,0.06,0.0,0.0,0.0,64.7,81.2,50.0,33.3,12.05,18.63,149.75,29.19,8.32,10.25,2.48,4.97,0.31,0.93,0.19,0.16,0.06,0.02,0.93,0.56,0.5,0.25,1.12,18.63,18.32,0.31,0.0,0.0,0.0,2.67,0.0,0.06,0.06,0.0,0.0,12.05,0.0,0.87,0.0,0.0,0.31,0.5,0.31,0.5,0.23,0.16,0.39,0.23,0.39,0.0,0.0,2.42,1.12,7.89,25.0,75.0,32.73,0.87,3.17,12.67,17.33,3.42,32.73,2.24,0.56,1.68,21.24,131.18,43.54,2.42,1.24,0.56,4.29,1.99,23.85,7.89,45.7,2.18,1.0,0.14,0.31,14.6,0,0,0,3.7,3.7,0.11,1.3,1.3,FW,MF,16.1
346,Kai Havertz,de GER,"FW,MF",Chelsea,eng Premier League,22,1999,20.1,29,22,1809,28.6,0.85,0.4,0.25,0.35,0.25,0.2,0.7,0.5,1.39,0.05,1.34,0.2,1.04,1.59,0.05,3.03,0.3,2.29,0.0,0.15,0.35,0.25,0.0,0.2,0.0,0.0,0.05,0.05,0.0,80.3,88.2,77.6,75.0,26.72,33.28,314.53,59.4,17.91,20.3,5.52,7.11,0.6,0.8,0.15,0.11,0.08,0.04,1.04,1.69,0.95,0.05,3.08,33.28,31.59,1.49,0.05,0.15,0.1,0.4,0.15,0.0,0.0,0.0,0.0,26.72,0.2,1.14,0.0,0.0,0.4,0.55,0.4,0.55,0.43,0.11,0.54,0.43,0.54,0.15,0.0,3.18,3.08,10.1,42.9,57.1,46.92,1.69,4.48,17.51,25.17,6.37,46.92,2.09,0.9,1.19,26.72,154.58,70.6,3.18,1.14,1.69,3.28,1.59,36.77,10.1,41.1,2.79,1.14,0.14,0.35,13.0,0,0,0,8.7,8.7,0.16,-0.7,-0.7,FW,MF,20.1
347,Karim Onisiwo,at AUT,FW,Mainz 05,de Bundesliga,29,1992,26.2,31,28,2361,31.8,0.69,0.38,0.15,0.23,0.31,0.27,0.84,0.57,1.03,0.08,0.95,0.27,0.95,0.31,0.0,3.51,0.46,2.4,0.04,0.53,0.19,0.34,0.0,0.38,0.0,0.04,0.04,0.0,0.0,58.7,69.5,64.5,50.0,12.71,21.64,181.03,49.81,7.21,10.38,3.74,5.8,0.84,1.68,0.3,0.25,0.18,0.05,1.53,0.92,0.99,0.27,1.95,21.64,19.96,1.56,0.0,0.04,0.0,1.91,0.11,0.0,0.0,0.0,0.0,12.71,0.11,1.26,0.0,0.0,0.19,0.5,0.19,0.5,0.31,0.25,0.57,0.31,0.57,0.0,0.0,3.13,1.95,9.05,40.5,59.5,37.86,0.38,2.06,14.73,21.68,6.41,37.86,4.62,1.87,2.75,22.33,141.03,62.06,3.13,1.3,1.68,4.85,1.72,27.67,9.05,29.2,2.48,0.72,0.08,0.26,13.6,0,0,0,8.2,8.2,0.13,-3.2,-3.2,FW,None,26.2
348,Karol Linetty,pl POL,"MF,FW",Torino,it Serie A,26,1995,10.0,16,11,896,33.3,1.4,0.8,0.3,0.4,0.7,0.6,1.8,1.2,0.8,0.0,0.8,0.3,1.7,0.2,0.0,3.32,0.2,2.6,0.2,0.1,0.3,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,78.1,82.8,82.6,53.8,21.8,27.9,304.5,76.0,12.5,15.1,7.6,9.2,0.7,1.3,0.0,0.15,0.09,-0.15,1.6,1.9,0.7,0.0,2.2,27.9,26.4,1.4,0.3,0.0,0.1,0.8,0.1,0.8,0.0,0.4,0.0,21.8,0.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.15,0.23,0.07,0.23,0.2,0.0,1.0,2.2,3.7,55.6,44.4,38.6,0.3,4.2,17.8,16.9,2.5,38.6,0.9,0.5,0.4,19.2,88.5,38.6,1.0,1.4,0.5,2.8,0.7,24.1,3.7,15.4,1.31,0.2,0.0,0.0,19.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,MF,FW,10.0
349,Kevin Akpoguma,ng NGA,"DF,FW",Hoffenheim,de Bundesliga,26,1995,17.0,26,19,1527,57.1,1.94,1.12,0.94,0.65,0.35,0.94,1.65,0.71,1.88,0.12,1.76,1.18,3.12,1.71,0.12,1.89,0.12,1.35,0.06,0.18,0.18,0.12,0.0,0.06,0.0,0.0,0.06,0.0,0.0,75.4,86.5,80.7,46.8,40.65,53.94,675.24,274.53,19.53,22.59,17.0,21.06,3.06,6.53,0.12,0.15,0.12,-0.04,0.65,3.35,0.65,0.12,5.12,53.94,43.65,10.12,0.76,0.0,0.41,1.82,9.35,0.0,0.0,0.0,0.0,40.65,0.18,1.41,0.0,0.0,0.12,0.24,0.12,0.24,0.07,0.15,0.22,0.07,0.22,0.29,0.0,2.12,5.12,2.35,44.7,55.3,67.0,3.18,21.41,30.88,15.12,2.0,67.0,2.76,1.24,1.53,33.35,161.47,83.47,2.12,1.0,0.65,1.76,0.53,36.94,2.35,33.3,0.71,0.24,0.17,0.5,12.8,0,0,0,1.2,1.2,0.1,0.8,0.8,DF,FW,17.0
350,Kevin Danso,at AUT,DF,Lens,fr Ligue 1,22,1998,31.0,33,32,2790,67.6,1.32,0.94,0.94,0.39,0.0,0.74,1.1,0.35,1.23,0.81,0.42,1.29,2.61,3.58,0.0,0.81,0.1,0.65,0.03,0.03,0.03,0.06,0.0,0.03,0.0,0.0,0.0,0.06,0.0,86.1,88.3,91.8,64.7,52.1,60.48,1013.06,410.52,17.03,19.29,29.29,31.9,5.26,8.13,0.06,0.02,0.01,0.05,0.32,1.87,0.06,0.0,2.94,60.48,58.52,1.84,1.65,0.0,0.23,0.03,0.16,0.0,0.0,0.0,0.0,52.1,0.13,0.32,0.0,0.0,0.06,0.13,0.06,0.13,0.06,0.02,0.07,0.06,0.07,0.29,0.06,0.29,2.94,0.03,80.0,20.0,70.06,7.35,32.68,36.58,1.32,0.55,70.06,0.32,0.26,0.06,47.45,315.9,168.58,0.29,0.26,0.0,0.48,0.13,46.32,0.03,30.8,0.42,0.13,0.15,0.5,10.6,0,0,0,1.7,1.7,0.13,0.3,0.3,DF,None,31.0
351,Kevin De Bruyne,be BEL,MF,Manchester City,eng Premier League,30,1991,24.5,30,25,2201,32.4,1.31,0.65,0.16,0.61,0.53,0.49,1.51,1.02,1.31,0.08,1.22,0.24,1.55,0.65,0.0,6.22,0.57,4.29,1.22,0.2,0.37,0.12,0.0,0.41,0.12,0.04,0.0,0.0,0.0,74.6,87.6,77.8,49.0,47.76,64.0,814.2,218.98,23.71,27.06,17.71,22.78,4.98,10.16,0.33,0.42,0.31,-0.1,3.55,5.84,2.65,0.41,8.33,64.0,56.69,6.9,2.0,0.82,0.78,7.35,0.82,3.92,1.8,0.61,0.12,47.76,0.41,1.18,0.0,0.0,0.61,0.94,0.61,0.94,0.23,0.42,0.66,0.23,0.66,0.08,0.0,3.43,8.33,7.14,56.4,43.6,74.33,1.02,5.18,27.96,41.92,4.37,74.33,2.24,1.27,0.98,45.96,220.29,131.14,3.43,3.47,0.82,1.63,0.82,55.1,7.14,39.7,3.19,1.27,0.19,0.48,19.2,7,0,0,5.7,5.7,0.07,9.3,9.3,MF,None,24.5
352,Kevin Kampl,si SVN,MF,RB Leipzig,de Bundesliga,30,1990,21.1,27,25,1899,23.8,1.94,0.9,0.76,0.95,0.24,0.47,1.99,1.52,1.14,0.24,0.9,1.14,3.08,0.81,0.0,1.89,0.19,1.75,0.05,0.0,0.0,0.05,0.05,0.19,0.0,0.0,0.0,0.0,0.0,91.0,95.1,92.7,72.2,65.02,71.47,1007.39,258.2,32.37,34.03,26.4,28.48,3.32,4.6,0.05,0.09,0.08,-0.04,0.76,5.17,0.81,0.05,6.97,71.47,68.1,3.27,2.8,0.14,0.09,0.38,0.19,0.0,0.0,0.0,0.0,65.02,0.09,0.85,0.0,0.0,0.0,0.05,0.0,0.05,0.02,0.09,0.11,0.02,0.11,0.19,0.0,1.85,6.97,1.66,66.7,33.3,79.0,1.8,14.64,52.13,13.03,0.52,79.0,0.71,0.47,0.24,50.09,244.36,122.56,1.85,1.47,0.19,1.23,0.66,58.91,1.66,25.0,0.38,0.09,0.0,0.0,21.3,0,0,0,0.4,0.4,0.05,-0.4,-0.4,MF,None,21.1
353,Kevin Vogt,de GER,DF,Hoffenheim,de Bundesliga,29,1991,28.5,30,29,2569,52.4,0.74,0.42,0.53,0.21,0.0,0.39,0.74,0.35,0.63,0.25,0.39,0.46,1.19,3.54,0.04,1.19,0.18,1.16,0.0,0.0,0.0,0.04,0.0,0.18,0.0,0.0,0.0,0.0,0.0,88.0,93.2,93.2,69.9,67.37,76.6,1374.53,554.91,20.67,22.18,36.14,38.77,10.0,14.32,0.07,0.01,0.03,0.06,0.25,4.91,0.49,0.04,5.26,76.6,73.65,2.84,2.25,0.04,0.46,0.14,0.35,0.0,0.0,0.0,0.0,67.37,0.11,0.39,0.0,0.0,0.0,0.07,0.0,0.07,0.0,0.01,0.01,0.0,0.01,0.25,0.0,1.09,5.26,0.18,66.7,33.3,83.82,8.49,42.39,40.07,2.07,0.0,83.82,0.21,0.14,0.07,55.79,301.93,174.81,1.09,0.42,0.0,0.46,0.14,59.54,0.18,0.0,0.11,0.0,0.0,0.0,30.6,0,0,0,0.0,0.0,0.01,0.0,0.0,DF,None,28.5
