,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
321,Jordan Ferri,fr FRA,MF,Montpellier,fr Ligue 1,30,1992,30.4,34,32,2738,33.7,1.81,1.15,1.05,0.62,0.13,0.99,2.93,1.94,0.72,0.2,0.53,0.86,2.66,0.69,0.0,2.33,0.23,2.14,0.03,0.07,0.03,0.07,0.0,0.2,0.03,0.0,0.0,0.0,0.0,85.2,90.3,89.8,68.7,55.76,65.43,1015.46,325.49,23.55,26.09,23.19,25.82,7.01,10.2,0.07,0.1,0.11,-0.03,1.02,5.1,0.92,0.2,6.88,65.43,61.84,3.32,2.73,0.23,0.56,0.99,0.46,0.03,0.0,0.0,0.0,55.76,0.26,0.82,0.0,0.0,0.03,0.1,0.03,0.1,0.03,0.1,0.13,0.03,0.13,0.23,0.03,1.22,6.88,1.38,36.4,40.0,73.59,1.94,17.83,46.09,10.56,0.33,73.59,1.81,0.66,0.72,58.72,300.76,137.3,1.22,1.55,0.07,1.41,1.45,52.96,1.38,14.3,0.46,0.07,0.07,0.5,24.1,0.0,0,0,0.8,0.8,0.06,0.2,0.2,MF,None,30.4
322,Jordan Lotomba,ch SUI,DF,Nice,fr Ligue 1,23,1998,27.3,33,27,2453,64.6,2.38,1.39,1.21,0.88,0.29,1.14,1.76,0.62,1.39,0.4,0.99,1.17,3.55,1.94,0.0,2.02,0.18,1.61,0.15,0.04,0.07,0.07,0.07,0.18,0.0,0.0,0.0,0.0,0.0,83.8,90.3,84.3,55.1,43.33,51.72,625.9,213.26,25.64,28.39,14.95,17.73,1.39,2.53,0.07,0.03,0.05,0.04,0.59,2.56,0.81,0.37,3.88,51.72,42.97,8.68,0.7,0.07,0.0,1.76,7.99,0.0,0.0,0.0,0.0,43.33,0.07,1.39,0.0,0.0,0.0,0.07,0.0,0.07,0.03,0.03,0.07,0.03,0.07,0.15,0.0,3.0,3.88,3.63,52.1,35.6,63.0,3.41,18.53,31.39,14.1,0.73,63.0,2.67,1.39,0.95,41.43,287.62,154.21,3.0,2.64,0.22,1.47,0.88,37.88,3.63,38.5,0.48,0.18,0.0,0.0,19.8,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,DF,None,27.3
323,Jordan Veretout,fr FRA,MF,Marseille,fr Ligue 1,29,1993,31.8,38,31,2863,47.2,1.76,1.1,0.53,1.01,0.22,0.79,1.67,0.88,0.69,0.22,0.47,1.13,2.89,1.26,0.06,2.58,0.28,1.6,0.5,0.09,0.22,0.0,0.16,0.06,0.13,0.03,0.03,0.0,0.03,85.4,89.3,89.6,71.7,57.67,67.55,1110.19,313.18,21.26,23.81,26.98,30.13,7.64,10.66,0.09,0.12,0.12,-0.03,1.13,8.62,0.79,0.22,7.8,67.55,63.62,3.74,1.67,0.22,0.94,2.61,0.25,1.82,1.1,0.35,0.0,57.67,0.19,0.69,1.0,1.0,0.13,0.22,0.09,0.19,0.12,0.12,0.24,0.1,0.22,0.13,0.0,1.86,7.8,2.3,66.7,27.8,74.72,2.8,12.55,46.82,16.07,1.04,74.69,0.57,0.38,0.16,58.49,330.97,157.2,1.86,1.95,0.19,0.88,0.41,53.52,2.3,30.0,0.94,0.28,0.1,0.33,20.5,1.0,1,1,3.9,3.1,0.1,0.1,-0.1,MF,None,31.8
324,Jorginho,it ITA,MF,Chelsea,eng Premier League,30,1991,14.2,18,15,1279,47.8,2.96,1.62,1.55,0.99,0.42,1.55,3.24,1.69,1.27,0.21,1.06,1.48,4.44,0.49,0.0,2.04,0.14,2.04,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,84.7,90.0,86.5,68.9,52.75,62.25,844.44,247.04,26.69,29.65,21.2,24.51,3.59,5.21,0.0,0.03,0.03,-0.03,0.49,6.13,0.63,0.0,5.63,62.25,60.07,1.97,1.9,0.14,0.21,0.14,0.07,0.0,0.0,0.0,0.0,52.75,0.21,0.77,2.0,2.0,0.14,0.14,0.0,0.0,0.12,0.03,0.14,0.01,0.03,0.28,0.0,0.92,5.63,0.7,41.7,33.3,72.25,2.54,19.23,40.63,12.54,0.56,72.11,0.85,0.35,0.28,38.45,164.15,76.76,0.92,1.9,0.07,0.99,0.63,49.72,0.7,33.3,0.21,0.07,0.0,0.0,34.1,0.0,2,2,1.7,0.1,0.04,0.3,-0.1,MF,None,14.2
325,Joris Chotard,fr FRA,MF,Montpellier,fr Ligue 1,20,2001,27.3,35,26,2461,51.3,2.34,1.25,1.36,0.84,0.15,1.47,2.86,1.39,1.47,0.4,1.06,1.47,3.81,1.54,0.04,1.46,0.29,1.1,0.15,0.04,0.04,0.04,0.11,0.29,0.0,0.0,0.0,0.0,0.0,79.4,85.5,85.6,60.1,31.76,40.0,575.82,200.26,12.97,15.16,13.33,15.57,4.03,6.7,0.22,0.13,0.1,0.09,0.99,3.26,0.7,0.11,3.85,40.0,37.84,2.01,1.47,0.18,0.4,1.21,0.15,0.4,0.15,0.22,0.0,31.76,0.15,0.7,0.0,0.0,0.0,0.22,0.0,0.22,0.02,0.13,0.15,0.02,0.15,0.15,0.0,0.29,3.85,1.03,50.0,34.6,49.05,3.59,14.98,28.02,6.52,0.51,49.05,0.95,0.48,0.33,32.2,149.78,56.37,0.29,0.55,0.07,0.73,0.44,27.62,1.03,8.3,0.44,0.04,0.0,0.0,27.2,0.0,0,0,0.6,0.6,0.05,-0.6,-0.6,MF,None,27.3
326,Joselu,es ESP,FW,Espanyol,es La Liga,32,1990,33.2,34,33,2990,23.5,0.39,0.33,0.09,0.12,0.18,0.12,0.51,0.39,0.75,0.12,0.63,0.24,0.63,1.3,0.0,1.99,0.24,1.23,0.0,0.12,0.21,0.42,0.0,0.12,0.0,0.0,0.06,0.06,0.0,60.3,68.2,57.0,50.9,13.8,22.86,196.87,42.68,8.34,12.23,3.8,6.66,0.81,1.6,0.06,0.07,0.06,-0.01,0.66,1.23,0.36,0.03,1.99,22.86,21.72,1.08,0.0,0.06,0.15,0.51,0.03,0.03,0.0,0.0,0.0,13.8,0.06,0.63,5.0,5.0,0.48,0.54,0.33,0.39,0.44,0.07,0.51,0.32,0.39,0.06,0.0,0.69,1.99,4.43,42.9,52.4,33.46,1.33,2.71,15.09,15.75,4.58,33.31,1.27,0.54,0.66,15.66,55.72,18.55,0.69,0.63,0.48,2.53,1.3,25.09,4.43,37.9,2.62,0.99,0.13,0.33,16.1,2.0,5,5,14.5,10.5,0.12,1.5,0.5,FW,None,33.2
327,Joshua Kimmich,de GER,MF,Bayern Munich,de Bundesliga,27,1995,31.2,33,32,2809,52.8,2.5,1.57,0.77,1.47,0.26,1.22,2.31,1.09,1.15,0.22,0.93,1.31,3.81,1.25,0.06,4.55,0.48,2.63,1.76,0.03,0.06,0.03,0.03,0.38,0.06,0.0,0.03,0.0,0.0,84.3,93.8,90.0,59.8,74.78,88.69,1405.74,450.32,30.58,32.6,33.21,36.89,9.81,16.41,0.19,0.22,0.29,-0.03,2.69,8.72,2.18,0.13,10.1,88.69,77.15,11.25,3.81,0.93,0.32,7.69,0.9,6.54,2.66,3.14,0.13,74.78,0.29,0.77,1.0,1.0,0.16,0.35,0.13,0.32,0.07,0.22,0.3,0.05,0.27,0.19,0.03,1.35,10.1,1.79,52.0,32.0,98.49,3.69,19.81,53.49,25.93,0.64,98.46,0.8,0.42,0.26,56.47,285.99,110.35,1.35,0.99,0.13,0.83,0.83,66.19,1.79,40.7,0.87,0.35,0.15,0.36,26.0,3.0,1,1,2.2,1.4,0.05,2.8,2.6,MF,None,31.2
328,José Luis Gayà,es ESP,DF,Valencia,es La Liga,27,1995,30.1,31,31,2709,58.1,2.66,1.53,2.03,0.53,0.1,1.43,2.46,1.03,0.93,0.3,0.63,0.76,3.42,1.59,0.0,3.12,0.23,2.33,0.43,0.13,0.1,0.13,0.0,0.13,0.03,0.0,0.03,0.03,0.0,74.0,91.5,74.6,41.7,42.66,57.61,710.66,262.19,22.62,24.72,15.48,20.76,3.82,9.17,0.1,0.18,0.19,-0.08,1.93,3.12,1.33,0.9,4.12,57.61,44.65,12.56,1.69,0.07,0.43,7.08,9.47,1.4,0.3,0.83,0.0,42.66,0.4,1.3,0.0,1.0,0.03,0.13,0.03,0.13,0.06,0.18,0.24,0.04,0.22,0.13,0.0,2.46,4.12,6.64,69.4,30.6,65.98,2.56,18.94,24.39,23.36,1.63,65.95,1.2,0.83,0.37,33.42,167.04,99.37,2.46,2.29,0.27,0.63,0.4,37.61,6.64,36.4,0.73,0.27,0.05,0.13,23.8,2.0,0,1,1.9,1.1,0.05,-0.9,-0.1,DF,None,30.1
329,José Luis Morales,es ESP,"FW,MF",Villarreal,es La Liga,35,1987,13.5,29,11,1211,29.4,0.52,0.44,0.07,0.15,0.3,0.37,1.26,0.89,0.89,0.07,0.81,0.15,0.67,0.15,0.0,2.16,0.3,1.41,0.0,0.37,0.3,0.07,0.0,0.15,0.0,0.0,0.15,0.0,0.0,70.2,80.7,69.7,63.6,13.41,19.11,176.3,36.0,8.96,11.11,3.41,4.89,0.52,0.81,0.0,0.12,0.07,-0.12,0.67,0.3,0.74,0.15,1.11,19.11,17.56,1.33,0.0,0.15,0.07,0.96,0.3,0.0,0.0,0.0,0.0,13.41,0.22,1.04,0.0,0.0,0.52,0.52,0.52,0.52,0.49,0.12,0.61,0.49,0.61,0.15,0.0,2.96,1.11,6.81,35.3,52.9,29.78,0.15,2.59,10.52,17.26,5.85,29.78,3.78,1.33,2.0,17.26,115.93,56.96,2.96,1.63,1.93,1.78,0.81,20.96,6.81,51.2,3.05,1.56,0.17,0.33,14.7,0.0,0,0,6.5,6.5,0.17,0.5,0.5,FW,MF,13.5
330,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,27,1995,26.9,28,26,2423,68.6,1.6,0.93,1.04,0.52,0.04,0.89,1.3,0.41,1.38,0.63,0.74,0.89,2.49,5.13,0.04,0.82,0.11,0.67,0.0,0.0,0.07,0.04,0.04,0.11,0.0,0.0,0.0,0.0,0.0,88.7,92.1,93.8,72.5,43.98,49.55,895.28,369.93,13.87,15.06,23.2,24.72,6.36,8.77,0.04,0.02,0.01,0.01,0.26,2.6,0.0,0.0,2.34,49.55,47.21,2.3,1.9,0.0,0.71,0.0,0.19,0.0,0.0,0.0,0.0,43.98,0.04,0.19,0.0,0.0,0.07,0.11,0.07,0.11,0.07,0.02,0.1,0.07,0.1,0.33,0.0,0.33,2.34,0.11,60.0,40.0,60.33,10.3,34.98,23.9,1.86,1.12,60.33,0.37,0.22,0.15,32.01,134.98,69.41,0.33,0.19,0.0,0.33,0.04,38.7,0.11,36.4,0.82,0.3,0.09,0.25,14.1,0.0,0,0,2.0,2.0,0.09,0.0,0.0,DF,None,26.9
331,João Cancelo,pt POR,DF,Manchester City+Bayern Munich,eng Premier League+de Bundesliga,28,1994,2286.0,32,27,2286,58.76220472440945,2.0444094488188975,1.3785826771653544,0.984488188976378,0.7446456692913387,0.3152755905511811,1.0633070866141732,1.848740157480315,0.7854330708661418,0.8251181102362205,0.11850393700787401,0.7066141732283465,1.34,3.384409448818898,1.2164566929133858,0.03913385826771654,2.9143307086614167,,2.401023622047244,0.0,0.11795275590551181,0.2353543307086614,0.11850393700787401,0.03913385826771654,0.5484251968503937,0.0,0.07881889763779527,0.0,0.0,0.0,83.97401574803149,93.18818897637794,83.56220472440945,61.666929133858275,68.8592125984252,81.93385826771653,1109.4111023622047,292.08409448818895,38.539370078740156,41.37535433070865,24.29007874015748,29.054173228346457,5.117952755905511,8.26755905511811,0.1978740157480315,0.12614173228346456,0.17173228346456695,0.07173228346456692,0.9866929133858268,5.31251968503937,2.2489763779527556,0.5903149606299213,6.573700787401575,81.93385826771653,73.73740157480314,8.068503937007874,1.2600787401574804,0.19732283464566933,1.0252755905511812,3.147952755905512,6.808425196850394,0.0,0.0,0.0,0.0,68.8592125984252,0.11795275590551181,1.2628346456692912,,,0.11795275590551181,0.3114173228346457,0.11795275590551181,0.3114173228346457,0.060000000000000005,0.12614173228346456,0.18173228346456693,0.060000000000000005,0.18173228346456693,0.23645669291338584,0.03913385826771654,4.879842519685039,6.573700787401575,8.46488188976378,51.46141732283464,38.71417322834646,93.58685039370079,2.0096850393700785,17.67992125984252,46.929842519685046,29.801102362204727,3.3452755905511813,93.58685039370079,4.961417322834645,2.5592125984251965,1.9286614173228347,58.10937007874016,340.6286614173228,191.81007874015748,4.879842519685039,2.520157480314961,1.577007874015748,1.499291338582677,0.906220472440945,67.75566929133858,8.46488188976378,24.52283464566929,1.1426771653543308,0.27614173228346456,0.2,0.92,41.2,0.0,0,0,1.5,1.5,0.11,1.5,1.5,DF,None,
332,João Félix,pt POR,"FW,MF",Chelsea,eng Premier League,22,1999,10.5,16,11,941,33.3,1.33,0.67,0.48,0.57,0.29,0.38,1.14,0.76,0.29,0.0,0.29,0.1,1.43,0.1,0.1,2.96,0.1,1.24,0.19,0.57,0.38,0.57,0.0,0.1,0.0,0.0,0.0,0.0,0.0,77.0,88.7,73.3,51.3,26.1,33.9,384.19,106.86,16.38,18.48,7.05,9.62,1.9,3.71,0.0,0.05,0.1,-0.05,0.67,2.76,1.62,0.1,4.48,33.9,29.9,3.71,0.48,0.48,0.38,1.81,0.48,1.14,0.19,0.86,0.0,26.1,0.29,0.86,0.0,0.0,0.38,0.38,0.38,0.38,0.47,0.05,0.52,0.47,0.52,0.1,0.1,3.24,4.48,7.52,36.7,46.7,47.33,0.0,2.86,21.24,23.71,4.38,47.33,5.71,2.1,2.67,31.05,199.24,104.67,3.24,3.81,0.86,2.1,0.76,38.0,7.52,34.8,4.4,1.53,0.09,0.25,18.0,3.0,0,0,4.9,4.9,0.11,-0.9,-0.9,FW,MF,10.5
333,Joël Veltman,nl NED,DF,Brighton,eng Premier League,30,1992,24.3,31,25,2188,64.9,2.55,1.32,1.81,0.58,0.16,1.52,2.35,0.82,1.11,0.33,0.78,0.78,3.33,2.1,0.0,1.48,0.16,1.23,0.16,0.0,0.04,0.0,0.04,0.12,0.0,0.0,0.04,0.0,0.0,83.4,89.6,87.8,59.2,51.89,62.22,898.35,292.22,21.89,24.44,25.68,29.26,3.46,5.84,0.04,0.03,0.05,0.01,0.41,6.46,0.53,0.16,6.3,62.22,52.92,9.01,1.4,0.04,0.12,0.95,7.61,0.0,0.0,0.0,0.0,51.89,0.29,1.19,0.0,0.0,0.04,0.08,0.04,0.08,0.07,0.03,0.1,0.07,0.1,0.25,0.0,1.77,6.3,2.02,25.0,40.0,71.6,3.79,23.17,36.83,12.06,0.95,71.6,0.82,0.21,0.33,39.18,182.55,91.89,1.77,1.32,0.08,0.82,0.41,43.83,2.02,33.3,0.62,0.21,0.07,0.2,16.3,0.0,0,0,1.8,1.8,0.12,-0.8,-0.8,DF,None,24.3
334,Joško Gvardiol,hr CRO,DF,RB Leipzig,de Bundesliga,20,2002,24.1,30,24,2170,40.9,0.95,0.71,0.62,0.33,0.0,0.37,0.91,0.54,1.41,0.71,0.71,1.41,2.37,3.15,0.04,1.2,0.08,1.12,0.0,0.04,0.04,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,89.1,93.0,94.6,69.1,79.42,89.17,1593.15,555.44,24.4,26.22,45.48,48.09,9.0,13.03,0.0,0.02,0.04,-0.02,0.5,5.68,0.41,0.04,4.81,89.17,86.8,2.2,2.07,0.04,0.83,0.17,0.12,0.0,0.0,0.0,0.0,79.42,0.17,0.66,0.0,0.0,0.04,0.04,0.04,0.04,0.08,0.03,0.1,0.08,0.1,0.08,0.0,1.12,4.81,0.17,88.9,11.1,98.3,10.12,45.6,50.29,2.95,0.91,98.3,0.75,0.66,0.08,70.95,335.56,179.92,1.12,0.54,0.12,0.37,0.25,74.48,0.17,28.6,0.58,0.17,0.07,0.25,14.2,0.0,0,0,1.8,1.8,0.13,-0.8,-0.8,DF,None,24.1
335,Juan Cruz Armada,es ESP,DF,Osasuna,es La Liga,30,1992,22.9,27,21,2062,56.5,1.05,0.61,0.74,0.17,0.13,0.57,1.0,0.44,0.92,0.35,0.57,0.57,1.62,2.53,0.0,1.7,0.13,1.35,0.26,0.0,0.04,0.0,0.04,0.09,0.04,0.0,0.0,0.0,0.0,75.7,88.6,78.6,46.7,32.58,43.01,555.55,245.11,15.28,17.25,13.93,17.73,2.79,5.98,0.0,0.04,0.04,-0.04,0.66,2.88,0.74,0.44,2.97,43.01,34.54,8.21,0.7,0.0,0.04,1.53,7.34,0.0,0.0,0.0,0.0,32.58,0.26,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.04,0.05,0.01,0.05,0.31,0.0,0.66,2.97,2.4,40.0,33.3,50.79,4.5,17.64,24.54,9.0,0.17,50.79,0.66,0.26,0.22,23.71,117.16,61.14,0.66,0.66,0.04,0.74,0.17,27.07,2.4,0.0,0.09,0.0,0.0,0.0,16.0,0.0,0,0,0.2,0.2,0.12,-0.2,-0.2,DF,None,22.9
336,Juan Foyth,ar ARG,DF,Villarreal,es La Liga,24,1998,21.8,24,22,1958,71.9,3.35,2.2,2.25,1.01,0.09,1.88,2.61,0.73,1.47,0.5,0.96,0.92,4.27,3.12,0.0,1.33,0.09,1.28,0.05,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,87.5,92.2,91.3,68.9,51.19,58.53,852.66,321.88,26.19,28.39,20.09,22.02,4.17,6.06,0.0,0.07,0.06,-0.07,0.6,4.13,0.6,0.14,4.59,58.53,48.53,9.68,1.88,0.18,0.64,0.46,7.8,0.0,0.0,0.0,0.0,51.19,0.32,0.6,0.0,0.0,0.05,0.05,0.05,0.05,0.05,0.08,0.13,0.05,0.13,0.28,0.0,2.16,4.59,0.83,56.3,37.5,70.87,5.0,23.67,35.92,12.11,0.96,70.87,2.2,1.24,0.83,35.69,208.12,121.88,2.16,1.65,0.05,0.96,0.69,41.06,0.83,28.6,0.64,0.18,0.07,0.25,13.7,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,DF,None,21.8
337,Juan Jesus,br BRA,DF,Napoli,it Serie A,31,1991,10.4,15,10,933,75.0,1.54,1.06,0.87,0.58,0.1,0.87,1.15,0.29,1.73,1.06,0.67,0.96,2.5,2.79,0.0,1.25,0.1,0.96,0.0,0.0,0.19,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,90.2,95.1,92.0,74.6,64.33,71.35,1168.37,409.23,24.23,25.48,34.23,37.21,4.81,6.44,0.0,0.01,0.03,-0.01,0.19,4.33,0.1,0.0,5.29,71.35,67.6,3.65,2.88,0.1,0.0,0.0,0.67,0.0,0.0,0.0,0.0,64.33,0.1,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.02,0.01,0.02,0.02,0.02,0.19,0.0,1.35,5.29,0.29,0.0,0.0,80.19,5.38,28.85,49.81,2.02,0.67,80.19,0.0,0.0,0.0,51.15,315.58,201.06,1.35,0.87,0.0,0.48,0.1,55.29,0.29,20.0,0.48,0.1,0.2,1.0,17.3,0.0,0,0,0.2,0.2,0.04,0.8,0.8,DF,None,10.4
338,Jude Bellingham,eng ENG,MF,Dortmund,de Bundesliga,19,2003,29.9,31,30,2691,66.7,2.54,1.4,0.94,1.14,0.47,1.14,1.71,0.57,1.71,0.13,1.57,1.17,3.71,1.0,0.0,4.18,0.57,2.98,0.0,0.54,0.27,0.33,0.07,0.4,0.0,0.1,0.0,0.07,0.0,81.7,87.2,86.3,72.5,44.88,54.95,792.37,246.86,20.23,23.21,17.02,19.73,5.65,7.79,0.13,0.13,0.16,0.0,1.14,6.49,1.51,0.1,8.43,54.95,52.94,1.84,1.14,0.3,1.0,1.1,0.57,0.03,0.0,0.0,0.0,44.88,0.17,1.24,1.0,1.0,0.27,0.4,0.23,0.37,0.27,0.14,0.41,0.25,0.38,0.27,0.0,3.24,8.43,4.65,57.0,27.8,69.93,1.61,11.44,39.16,20.27,3.51,69.9,5.05,2.88,1.4,44.88,263.78,130.84,3.24,1.67,0.8,2.11,1.94,52.44,4.65,34.8,2.21,0.77,0.11,0.3,18.0,2.0,1,1,8.2,7.4,0.11,-0.2,-0.4,MF,None,29.9
339,Jules Koundé,fr FRA,DF,Barcelona,es La Liga,23,1998,27.0,29,28,2426,67.7,1.37,0.85,0.67,0.48,0.22,0.78,1.15,0.37,0.89,0.33,0.56,0.7,2.07,2.26,0.11,1.52,0.26,1.44,0.04,0.0,0.04,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,87.7,92.4,91.5,67.6,65.74,74.96,1105.04,358.89,30.63,33.15,29.33,32.07,4.56,6.74,0.11,0.1,0.09,0.01,0.59,6.52,0.56,0.22,6.85,74.96,68.15,6.67,1.85,0.15,0.41,1.33,4.81,0.0,0.0,0.0,0.0,65.74,0.15,0.93,0.0,0.0,0.04,0.15,0.04,0.15,0.04,0.1,0.15,0.04,0.15,0.07,0.0,2.15,6.85,2.26,53.6,32.1,82.74,4.33,25.0,45.0,13.41,1.67,82.74,1.04,0.56,0.33,54.7,274.07,169.89,2.15,1.93,0.19,0.85,0.67,59.67,2.26,7.1,0.52,0.04,0.07,1.0,14.3,0.0,0,0,1.1,1.1,0.08,-0.1,-0.1,DF,None,27.0
340,Julian Brandt,de GER,"MF,FW",Dortmund,de Bundesliga,26,1996,26.6,32,29,2397,27.9,1.09,0.75,0.23,0.53,0.34,0.45,1.62,1.17,0.86,0.0,0.86,0.56,1.65,0.34,0.04,4.99,0.75,3.27,1.2,0.23,0.08,0.19,0.04,0.53,0.11,0.04,0.0,0.08,0.0,77.0,88.1,77.2,58.8,39.59,51.43,622.26,157.33,21.92,24.89,10.68,13.83,4.51,7.67,0.3,0.35,0.29,-0.05,2.74,2.26,1.5,0.34,4.47,51.43,45.49,5.75,0.83,0.23,0.68,6.2,0.53,4.29,1.35,2.14,0.11,39.59,0.19,1.24,0.0,0.0,0.34,0.64,0.34,0.64,0.19,0.34,0.54,0.19,0.54,0.08,0.0,2.52,4.47,8.2,50.6,43.2,61.43,0.53,6.47,25.11,30.6,3.01,61.43,3.05,1.54,1.32,37.18,200.56,88.53,2.52,1.58,1.02,1.88,1.32,44.59,8.2,61.9,1.58,0.98,0.21,0.35,18.0,1.0,0,0,5.2,5.2,0.12,3.8,3.8,MF,FW,26.6
341,Julian Ryerson,no NOR,DF,Union Berlin+Dortmund,de Bundesliga,24,1997,2447.0,30,29,2447,55.03602941176471,2.0201838235294116,1.1798529411764707,1.2491176470588234,0.6275735294117647,0.1477205882352941,1.2480514705882355,2.279669117647059,1.0316176470588234,1.0287132352941177,0.18496323529411768,0.84375,0.7340808823529411,2.758492647058824,1.7250367647058822,0.0,2.0225367647058823,,1.5065073529411763,0.1477205882352941,0.2568382352941177,0.07187500000000001,0.03805147058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.8264705882353,89.48676470588235,77.86801470588236,49.06948529411765,42.90341911764706,55.114117647058826,669.7437132352941,207.4642279411765,23.56375,26.06514705882353,14.889448529411762,18.895220588235297,3.164375,6.5031985294117645,0.03463235294117647,0.07463235294117648,0.12691176470588236,-0.03422794117647059,0.7750367647058822,2.608419117647059,0.8091176470588236,0.6249632352941175,3.1955882352941174,55.114117647058826,44.85488970588235,10.183125,0.517389705882353,0.11308823529411764,0.22301470588235292,3.344889705882353,9.593860294117647,0.07187500000000001,0.0,0.07187500000000001,0.0,42.90341911764706,0.07187500000000001,1.615110294117647,,,0.03463235294117647,0.07503676470588236,0.03463235294117647,0.07503676470588236,0.04268382352941177,0.07463235294117648,0.11731617647058823,0.04268382352941177,0.11731617647058823,0.14691176470588235,0.0,2.72125,3.1955882352941174,3.709301470588235,40.93529411764706,43.71360294117646,65.76974264705883,2.4969117647058825,17.97823529411765,29.188051470588235,19.34069852941176,0.8783823529411766,65.76974264705883,3.1210661764705883,1.2871691176470588,1.357720588235294,34.48676470588235,182.46132352941174,89.99738970588236,2.72125,1.545845588235294,0.36731617647058823,1.0696691176470587,1.179595588235294,37.353125,3.709301470588235,30.549632352941178,0.9570955882352942,0.29147058823529415,0.1,0.33,46.4,0.0,0,0,1.2,1.2,0.09,-0.19999999999999996,-0.19999999999999996,DF,None,
