,Player,Nation,Pos,Squad,Comp,Age,Born,90s,MP,Starts,Min,Dribblers_Tackle_W%,Tackles_per90,Tackles_Won_per90,Tackles_Def_3rd_per90,Tackles_Mid_3rd_per90,Tackles_Att_3rd_per90,Dribblers_Tackled_per90,Dribblers_Challenged_per90,Dribblers_Tackle_Lost_per90,Blocks_per90,Shots_Blocked_per90,Passes_Blocked_Def_per90,Interceptions_per90,Tackles+Interceptions_per90,Clearances_per90,Errors_Shots_per90,Shot_Creating_Action_per90,Goal_Creating_Action_90,Pass_Live_Shot_per90,Pass_Dead_Shot_per90,Take_Ons_Shot_per90,Shot-Shot_per90,Fouls_drawn_Shot_per90,Defensive_Shot_per90,Pass_Live_Goal_per90,Pass_Dead_Goal_per90,Take_Ons_Goal_per90,Shot_Goal_per90,Fouls_Drawn_Goal_per90,Defensive_Goal_per90,Passes_Total_Cmp%,Passes_Short_Cmp%,Passes_Medium_Cmp%,Passes_Long_Cmp%,Passes_Total_Cmp_per90,Passes_Total_Att_per90,Passes_TotDist_per90,Passes_PrgDist_per90,Passes_Short_Cmp_per90,Passes_Short_Att_per90,Passes_Medium_Cmp_per90,Passes_Medium_Att_per90,Passes_Long_Cmp_per90,Passes_Long_Att_per90,Assists_per90,xAG_per90_x,xA_per90,A-xAG_per90,Key_Passes_per90,Passes_1/3_per90,Passes_Penalty_Area_per90,Crosses_Penalty_Area_per90,Progressive_Passes_per90,Passes_Attempted_per90,Live_Ball_Passes_per90,Dead_Ball_Passes_per90,Free_Kick_Passes_per90,Through_Balls_per90,Switches_per90,Crosses_per90,Throw_Ins_Taken_per90,Corner_Kicks_per90,In_Corner_Kicks_per90,Out_Corner_Kicks_per90,Str_Corner_Kicks_per90,Passes_Cmp_per90,Passes_Offside_per90,Passes_Blocked_Off_per90,PK,PK_Attempted,Goals_per90,G+A_per90,G-PK_per90,G+A-PK_per90,xG_per90,xAG_per90_y,xG+xAG_per90,npxG_per90,npxG+xAG_per90,Yellow_per90,Red_per90,Prg_Carries_per90,Prg_Passes_per90,Prg_Passes_Received_per90,Take_Ons_Succ%,Tackled_Take_Ons%,Touches_per90,Touches_Def_Pen_per90,Touches_Def_3rd_per90,Touches_Mid_3rd_per90,Touches_Att_3rd_per90,Touches_Att_Pen_per90,Tocuhes_Live_Balls_per90,Take_Ons_Attempted_per90,Take_Ons_Succ_per90,Tackled_Take_Ons_per90,Carries_per90,Total_Distance_per90,Progressive_Distance_Carried_per90,Progressive_Carries_per90,1/3_Carries_per90,Carries_Penalty_Area_per90,Miscontrols_per90,Dispossessed_per90,Passes_Received_per90,Progressive_Passes_Received_per90,Shots_on_target_%,Shots_total_per90,Shots_on_target_per90,Goals_per_shot,Goals_per_shot_on_target,Average_shot_distance,Shots_free_kicks,Pens_Scored,Pens_Attempted,XG,Npxg,Npxg_per_shot,Xg_net,Npxg_net,Main_Pos,Secondary_Pos,Total_90s
20,Alex Iwobi,ng NGA,"FW,MF",Fulham,eng Premier League,27.0,1996.0,24.4,30,25,2192,48.0,1.19,0.74,0.49,0.61,0.08,0.49,1.02,0.53,0.66,0.0,0.66,0.57,1.76,0.37,0.0,4.23,0.41,3.57,0.0,0.25,0.37,0.0,0.04,0.33,0.0,0.0,0.08,0.0,0.0,78.1,88.7,80.6,55.9,33.65,43.07,555.57,174.92,16.39,18.48,13.32,16.52,2.7,4.84,0.08,0.19,0.16,-0.11,2.01,3.44,1.89,0.33,6.02,43.07,42.17,0.86,0.04,0.25,0.29,2.46,0.33,0.04,0.0,0.0,0.0,33.65,0.04,1.31,0.0,0.0,0.21,0.29,0.21,0.29,0.22,0.19,0.41,0.22,0.41,0.08,0.0,4.47,6.02,7.17,51.4,44.4,52.54,0.78,7.79,23.98,22.01,3.32,52.54,2.95,1.52,1.31,35.49,240.0,122.09,4.47,3.28,1.11,2.05,1.15,41.15,7.17,35.3,2.09,0.74,0.1,0.28,18.5,0.0,0,0,5.3,5.3,0.1,-0.3,-0.3,FW,MF,24.4
21,Alexander Isak,se SWE,FW,Newcastle Utd,eng Premier League,23.0,1999.0,25.1,30,27,2255,25.0,0.2,0.0,0.08,0.04,0.08,0.08,0.32,0.24,0.64,0.04,0.6,0.24,0.44,0.52,0.0,2.87,0.4,1.79,0.0,0.48,0.44,0.16,0.0,0.16,0.0,0.12,0.08,0.04,0.0,78.1,84.6,82.4,68.2,15.34,19.64,216.97,46.53,9.44,11.16,4.66,5.66,0.6,0.88,0.08,0.15,0.11,-0.07,1.08,1.12,0.84,0.0,2.83,19.64,17.05,2.47,0.0,0.2,0.08,0.4,0.24,0.04,0.0,0.0,0.0,15.34,0.12,0.84,5.0,6.0,0.84,0.92,0.64,0.72,0.81,0.15,0.96,0.62,0.77,0.04,0.0,2.71,2.83,5.14,56.0,37.3,28.92,0.76,1.83,11.91,15.46,5.54,28.73,2.99,1.67,1.12,16.81,121.63,64.3,2.71,1.24,1.51,1.95,0.92,20.36,5.14,50.0,2.87,1.44,0.22,0.44,14.5,1.0,5,6,20.3,15.6,0.22,0.7,0.4,FW,None,25.1
22,Alexander Sørloth,no NOR,FW,Villarreal,es La Liga,27.0,1995.0,27.7,34,30,2489,33.3,0.22,0.11,0.04,0.07,0.11,0.07,0.22,0.14,0.32,0.14,0.18,0.0,0.22,0.94,0.0,2.46,0.61,1.84,0.0,0.22,0.29,0.07,0.04,0.29,0.0,0.07,0.18,0.07,0.0,75.0,84.1,75.4,55.0,12.89,17.18,174.26,24.04,8.23,9.78,3.86,5.13,0.4,0.72,0.22,0.16,0.11,0.06,1.23,0.69,0.54,0.04,1.44,17.18,16.17,0.79,0.0,0.07,0.0,0.25,0.04,0.0,0.0,0.0,0.0,12.89,0.22,0.54,0.0,0.0,0.83,1.05,0.83,1.05,0.44,0.16,0.6,0.44,0.6,0.11,0.0,1.73,1.44,5.74,41.7,55.6,28.77,1.19,2.2,11.77,15.05,5.42,28.77,2.6,1.08,1.44,17.11,118.84,39.86,1.73,1.26,1.05,3.5,2.2,23.03,5.74,46.2,2.82,1.3,0.29,0.64,12.1,0.0,0,0,12.3,12.3,0.16,10.7,10.7,FW,None,27.7
23,Alexandre Lacazette,fr FRA,FW,Lyon,fr Ligue 1,32.0,1991.0,25.5,29,27,2293,29.4,0.75,0.47,0.31,0.35,0.08,0.2,0.67,0.47,0.86,0.12,0.75,0.31,1.06,0.35,0.0,2.2,0.35,1.53,0.0,0.2,0.24,0.24,0.0,0.16,0.0,0.08,0.04,0.08,0.0,70.8,74.6,72.4,63.0,15.57,22.0,221.69,61.73,8.27,11.1,4.43,6.12,1.14,1.8,0.08,0.07,0.08,0.0,0.82,1.49,0.67,0.08,2.39,22.0,20.16,1.65,0.04,0.31,0.24,0.39,0.08,0.0,0.0,0.0,0.0,15.57,0.2,0.71,2.0,2.0,0.75,0.82,0.67,0.75,0.45,0.07,0.52,0.39,0.46,0.12,0.04,0.86,2.39,5.65,52.4,40.5,31.73,0.55,3.49,14.04,14.59,4.98,31.65,1.65,0.86,0.67,22.59,107.69,35.69,0.86,0.78,0.39,2.16,1.45,22.24,5.65,55.0,2.35,1.3,0.28,0.52,14.0,6.0,2,2,11.4,9.8,0.17,7.6,7.2,FW,None,25.5
24,Alexis Mac Allister,ar ARG,MF,Liverpool,eng Premier League,24.0,1998.0,28.9,33,31,2599,47.2,3.43,1.9,1.21,1.73,0.48,2.04,4.33,2.28,2.25,0.28,1.97,1.21,4.64,0.87,0.03,3.74,0.42,3.18,0.17,0.1,0.03,0.17,0.07,0.35,0.03,0.03,0.0,0.0,0.0,86.6,91.1,90.9,62.1,58.96,68.06,919.2,265.02,30.59,33.56,22.7,24.98,3.46,5.57,0.17,0.12,0.17,0.05,1.63,5.61,1.42,0.07,7.23,68.06,65.74,2.11,1.31,0.48,0.38,1.11,0.07,0.38,0.07,0.31,0.0,58.96,0.21,1.11,1.0,1.0,0.17,0.35,0.14,0.31,0.13,0.12,0.25,0.1,0.22,0.24,0.03,1.52,7.23,1.66,52.9,35.3,80.03,2.53,13.56,47.82,19.38,1.11,80.0,1.18,0.62,0.42,46.57,198.55,104.01,1.52,1.56,0.14,1.04,1.21,56.26,1.66,18.6,1.49,0.28,0.09,0.5,23.3,2.0,1,1,3.7,2.9,0.07,1.3,1.1,MF,None,28.9
25,Alexis Saelemaekers,be BEL,"FW,MF",Bologna,it Serie A,24.0,1999.0,21.0,30,21,1887,44.4,1.52,1.05,0.62,0.67,0.24,0.57,1.29,0.71,0.62,0.05,0.57,0.62,2.14,0.48,0.05,4.06,0.48,2.48,0.86,0.29,0.24,0.19,0.0,0.29,0.0,0.05,0.05,0.1,0.0,78.0,88.5,80.9,57.9,37.43,48.0,573.29,154.0,20.52,23.19,11.1,13.71,3.67,6.33,0.1,0.13,0.17,-0.04,2.1,1.86,1.67,0.24,3.67,48.0,43.24,4.38,1.19,0.24,0.38,4.1,0.67,2.38,1.29,1.0,0.0,37.43,0.38,1.71,0.0,0.0,0.19,0.29,0.19,0.29,0.13,0.14,0.26,0.13,0.26,0.33,0.05,3.1,3.67,8.57,37.7,54.7,60.52,0.33,8.43,26.43,26.57,2.24,60.52,5.05,1.9,2.76,38.95,237.9,112.86,3.1,2.33,0.81,2.33,1.19,45.0,8.57,34.5,1.38,0.48,0.14,0.4,23.2,4.0,0,0,2.6,2.6,0.09,1.4,1.4,FW,MF,21.0
26,Alfonso Espino,uy URU,DF,Rayo Vallecano,es La Liga,31.0,1992.0,27.9,31,29,2507,36.6,2.4,1.61,1.54,0.79,0.07,1.08,2.94,1.86,0.93,0.14,0.79,1.43,3.84,2.26,0.0,1.94,0.04,1.58,0.11,0.11,0.11,0.0,0.04,0.04,0.0,0.0,0.0,0.0,0.0,74.6,88.8,78.0,43.4,38.03,51.0,633.73,280.68,18.71,21.08,15.63,20.04,2.83,6.52,0.04,0.1,0.1,-0.06,1.0,2.65,0.9,0.36,4.05,51.0,40.57,10.32,1.0,0.07,0.18,1.79,9.32,0.0,0.0,0.0,0.0,38.03,0.11,1.47,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.1,0.14,0.04,0.14,0.32,0.0,1.47,4.05,3.19,48.0,50.0,62.37,2.94,21.76,28.71,12.9,0.97,62.37,1.79,0.86,0.9,25.99,125.34,67.63,1.47,0.93,0.36,1.51,0.65,31.79,3.19,27.8,0.65,0.18,0.0,0.0,22.2,0.0,0,0,1.0,1.0,0.06,-1.0,-1.0,DF,None,27.9
27,Alfonso Pedraza,es ESP,DF,Villarreal,es La Liga,27.0,1996.0,12.4,19,14,1116,52.9,2.02,0.73,1.45,0.4,0.16,0.73,1.37,0.65,1.29,0.56,0.73,1.05,3.06,1.53,0.0,2.58,0.24,2.02,0.08,0.08,0.32,0.08,0.0,0.16,0.0,0.0,0.08,0.0,0.0,76.8,90.3,80.1,45.0,37.02,48.23,603.15,188.31,20.24,22.42,14.27,17.82,2.18,4.84,0.24,0.29,0.19,-0.05,1.61,1.37,1.94,1.13,2.5,48.23,38.87,9.11,1.05,0.16,0.56,4.68,8.06,0.0,0.0,0.0,0.0,37.02,0.24,2.02,0.0,0.0,0.08,0.32,0.08,0.32,0.05,0.29,0.34,0.05,0.34,0.32,0.08,4.52,2.5,7.82,33.3,63.3,59.19,3.39,18.87,23.15,17.9,2.1,59.19,2.42,0.81,1.53,32.58,227.02,120.24,4.52,2.9,0.81,0.97,0.16,35.56,7.82,44.4,0.73,0.32,0.11,0.25,16.5,0.0,0,0,0.6,0.6,0.07,0.4,0.4,DF,None,12.4
28,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,30.0,1993.0,21.0,30,24,1888,42.9,1.67,1.05,0.62,0.71,0.33,0.71,1.67,0.95,1.29,0.24,1.05,0.52,2.19,0.62,0.0,2.86,0.48,2.1,0.52,0.1,0.1,0.0,0.05,0.29,0.1,0.0,0.1,0.0,0.0,77.7,85.4,87.5,59.4,38.1,49.05,744.67,215.9,14.71,17.24,17.29,19.76,5.71,9.62,0.24,0.1,0.13,0.14,1.71,4.81,1.24,0.52,6.33,49.05,45.76,3.0,1.05,0.24,0.86,3.1,0.24,1.67,0.52,0.81,0.0,38.1,0.29,1.05,0.0,0.0,0.1,0.33,0.1,0.33,0.07,0.1,0.17,0.07,0.17,0.1,0.0,1.1,6.33,2.24,50.0,40.0,56.38,1.24,7.48,33.24,16.33,0.81,56.38,1.9,0.95,0.76,30.19,141.62,68.67,1.1,1.24,0.14,0.86,0.9,37.0,2.24,26.1,1.1,0.29,0.09,0.33,23.4,0.0,0,0,1.5,1.5,0.06,0.5,0.5,MF,None,21.0
29,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,23.0,2000.0,12.6,14,13,1131,77.4,2.54,1.9,1.35,1.19,0.0,1.9,2.46,0.56,1.19,0.56,0.63,1.98,4.52,2.94,0.0,1.03,0.08,0.56,0.16,0.08,0.0,0.24,0.0,0.08,0.0,0.0,0.0,0.0,0.0,82.4,91.8,84.3,56.4,49.44,60.0,907.7,273.49,19.6,21.35,23.41,27.78,4.92,8.73,0.08,0.06,0.02,0.02,0.4,3.41,0.0,0.0,2.62,60.0,54.52,5.16,0.79,0.0,0.16,0.32,4.37,0.0,0.0,0.0,0.0,49.44,0.32,0.56,0.0,0.0,0.0,0.08,0.0,0.08,0.01,0.05,0.06,0.01,0.06,0.4,0.08,1.27,2.62,0.24,44.0,48.0,71.83,5.4,29.52,38.73,4.37,0.08,71.83,1.98,0.87,0.95,51.67,329.6,147.7,1.27,1.35,0.0,1.03,0.48,44.44,0.24,16.7,0.48,0.08,0.0,0.0,36.3,0.0,0,0,0.1,0.1,0.01,-0.1,-0.1,DF,None,12.6
30,Alphonso Davies,ca CAN,DF,Bayern Munich,de Bundesliga,22.0,2000.0,22.9,29,24,2065,56.6,2.05,1.05,1.27,0.57,0.22,1.31,2.31,1.0,1.31,0.17,1.14,1.14,3.19,2.14,0.04,3.31,0.61,2.75,0.04,0.31,0.04,0.09,0.09,0.44,0.04,0.09,0.0,0.04,0.0,87.7,91.2,91.0,51.9,62.88,71.7,903.97,232.84,36.99,40.57,23.41,25.72,1.18,2.27,0.22,0.13,0.14,0.09,1.62,3.84,1.35,0.31,5.11,71.7,63.54,8.17,1.18,0.17,0.04,1.35,6.99,0.0,0.0,0.0,0.0,62.88,0.0,1.35,0.0,0.0,0.09,0.31,0.09,0.31,0.04,0.12,0.17,0.04,0.17,0.0,0.0,5.28,5.11,6.07,57.4,38.5,84.45,2.62,23.89,38.03,24.37,2.79,84.45,5.33,3.06,2.05,53.49,335.5,195.72,5.28,4.06,1.53,1.75,1.05,58.47,6.07,30.8,0.57,0.17,0.15,0.5,22.2,0.0,0,0,1.0,1.0,0.08,1.0,1.0,DF,None,22.9
31,Amadou Haidara,ml MLI,MF,RB Leipzig,de Bundesliga,25.0,1998.0,17.0,21,19,1526,56.1,2.47,1.59,1.41,0.94,0.12,1.35,2.41,1.06,1.65,0.35,1.29,1.24,3.71,2.18,0.0,2.42,0.41,2.0,0.06,0.12,0.06,0.12,0.06,0.29,0.0,0.06,0.0,0.06,0.0,84.1,87.1,88.6,71.4,40.82,48.53,678.12,243.24,19.06,21.88,18.24,20.59,2.65,3.71,0.06,0.09,0.09,-0.04,1.0,5.59,1.12,0.06,5.71,48.53,47.65,0.82,0.76,0.12,0.24,0.24,0.06,0.0,0.0,0.0,0.0,40.82,0.06,0.94,0.0,0.0,0.12,0.18,0.12,0.18,0.07,0.09,0.16,0.07,0.16,0.29,0.0,0.47,5.71,0.65,81.8,18.2,59.24,3.06,12.88,37.18,9.47,0.71,59.24,0.65,0.53,0.12,27.41,119.06,59.24,0.47,0.59,0.12,0.71,0.53,36.47,0.65,42.9,1.24,0.53,0.1,0.22,22.7,0.0,0,0,1.1,1.1,0.05,0.9,0.9,MF,None,17.0
32,Amadou Onana,be BEL,MF,Everton,eng Premier League,21.0,2001.0,23.2,30,23,2091,50.0,3.06,1.64,1.38,1.34,0.34,0.91,1.81,0.91,1.08,0.26,0.82,0.91,3.97,1.34,0.0,2.41,0.04,2.03,0.0,0.04,0.13,0.17,0.04,0.0,0.0,0.0,0.0,0.0,0.04,84.1,89.0,87.4,73.9,37.54,44.66,627.93,174.09,19.14,21.51,13.45,15.39,3.66,4.96,0.0,0.12,0.06,-0.12,0.78,4.4,0.6,0.04,4.61,44.66,43.84,0.43,0.26,0.26,0.6,0.13,0.04,0.0,0.0,0.0,0.0,37.54,0.39,0.43,0.0,0.0,0.09,0.09,0.09,0.09,0.09,0.11,0.2,0.09,0.2,0.22,0.0,0.91,4.61,1.68,44.4,29.6,55.65,2.63,12.07,31.21,12.8,1.25,55.65,1.16,0.52,0.34,28.32,128.66,59.31,0.91,1.29,0.22,0.86,0.43,36.16,1.68,20.7,1.25,0.26,0.07,0.33,19.3,0.0,0,0,2.0,2.0,0.07,0.0,0.0,MF,None,23.2
33,Amine Adli,ma MAR,"MF,FW",Leverkusen,de Bundesliga,23.0,2000.0,10.0,23,8,898,41.2,1.6,0.7,0.2,1.0,0.4,0.7,1.7,1.0,1.0,0.2,0.8,0.6,2.2,0.5,0.0,5.22,0.9,3.9,0.0,0.6,0.3,0.4,0.0,0.5,0.0,0.2,0.1,0.1,0.0,80.0,86.6,82.7,38.9,36.7,45.9,468.3,111.0,25.2,29.1,9.1,11.0,0.7,1.8,0.6,0.23,0.29,0.37,2.1,1.9,1.8,0.3,3.9,45.9,44.7,1.1,0.2,0.2,0.1,2.3,0.7,0.0,0.0,0.0,0.0,36.7,0.1,1.0,0.0,0.0,0.4,1.0,0.4,1.0,0.33,0.23,0.56,0.33,0.56,0.5,0.0,3.2,3.9,13.1,48.1,37.0,57.5,0.7,5.2,23.1,29.9,6.6,57.5,2.7,1.3,1.0,33.9,176.8,102.1,3.2,2.5,1.6,1.7,1.0,46.0,13.1,55.6,2.71,1.5,0.15,0.27,13.7,0.0,0,0,3.3,3.3,0.12,0.7,0.7,MF,FW,10.0
34,Amine Gouiri,dz ALG,"FW,MF",Rennes,fr Ligue 1,23.0,2000.0,23.0,31,24,2067,42.1,0.87,0.43,0.17,0.48,0.22,0.35,0.83,0.48,0.78,0.04,0.74,0.61,1.48,0.52,0.0,3.7,0.44,2.3,0.13,0.57,0.48,0.22,0.0,0.26,0.0,0.09,0.09,0.0,0.0,81.8,84.3,86.8,75.0,27.17,33.22,388.78,92.87,14.96,17.74,9.7,11.17,0.91,1.22,0.13,0.07,0.1,0.06,0.91,1.83,1.39,0.0,3.57,33.22,32.22,0.96,0.13,0.09,0.0,0.3,0.13,0.3,0.0,0.0,0.0,27.17,0.04,1.09,0.0,0.0,0.3,0.44,0.3,0.44,0.32,0.08,0.4,0.32,0.39,0.09,0.0,2.57,3.57,8.04,53.5,46.5,45.57,0.78,4.74,18.91,22.74,5.74,45.57,3.74,2.0,1.74,35.74,215.09,92.17,2.57,2.17,1.22,1.78,1.74,35.09,8.04,33.3,3.4,1.13,0.09,0.27,15.2,0.0,0,0,7.4,7.3,0.09,-0.4,-0.3,FW,MF,23.0
35,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,29.0,1994.0,28.9,30,30,2600,50.0,1.14,0.93,0.59,0.48,0.07,0.55,1.11,0.55,0.83,0.35,0.48,0.69,1.83,3.11,0.0,1.49,0.17,1.18,0.0,0.03,0.14,0.03,0.1,0.17,0.0,0.0,0.0,0.0,0.0,89.9,94.7,94.5,71.0,70.17,78.03,1363.6,451.59,25.43,26.85,34.88,36.92,9.0,12.66,0.0,0.03,0.02,-0.03,0.48,5.29,0.1,0.0,3.91,78.03,74.5,3.36,2.49,0.0,1.56,0.14,0.21,0.0,0.0,0.0,0.0,70.17,0.17,0.28,0.0,0.0,0.1,0.1,0.1,0.1,0.08,0.03,0.11,0.08,0.11,0.17,0.0,0.66,3.91,0.14,66.7,20.0,85.71,7.23,33.67,48.41,4.01,1.38,85.71,0.52,0.35,0.1,53.88,273.84,159.03,0.66,0.52,0.03,0.24,0.21,62.01,0.14,32.0,0.87,0.28,0.12,0.38,12.0,0.0,0,0,2.2,2.2,0.09,0.8,0.8,DF,None,28.9
36,Andoni Gorosabel,es ESP,DF,Alavés,es La Liga,26.0,1996.0,31.7,36,33,2854,50.7,1.96,1.32,1.26,0.54,0.16,1.2,2.37,1.17,0.76,0.25,0.5,0.88,2.84,2.18,0.0,1.86,0.06,1.45,0.16,0.03,0.03,0.13,0.06,0.06,0.0,0.0,0.0,0.0,0.0,79.7,89.1,78.6,55.0,33.41,41.92,490.91,196.66,19.78,22.21,10.88,13.85,1.74,3.15,0.0,0.04,0.08,-0.04,0.47,1.8,1.01,0.32,3.69,41.92,31.99,9.81,0.79,0.0,0.09,2.56,8.99,0.03,0.0,0.0,0.0,33.41,0.13,1.01,0.0,0.0,0.03,0.03,0.03,0.03,0.02,0.04,0.06,0.02,0.06,0.19,0.0,1.83,3.69,3.82,51.0,34.7,51.23,2.81,15.43,21.55,14.7,1.26,51.23,1.55,0.79,0.54,20.6,101.89,59.62,1.83,1.17,0.25,1.1,0.91,25.02,3.82,40.0,0.47,0.19,0.07,0.17,23.4,0.0,0,0,0.7,0.7,0.05,0.3,0.3,DF,None,31.7
37,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,it Serie A,27.0,1995.0,31.0,34,32,2786,49.3,1.97,1.06,0.68,0.94,0.35,1.1,2.23,1.13,1.29,0.16,1.13,0.9,2.87,0.61,0.03,2.88,0.13,2.71,0.03,0.03,0.06,0.03,0.0,0.13,0.0,0.0,0.0,0.0,0.0,87.2,91.2,88.9,71.7,51.74,59.32,739.68,180.35,30.65,33.61,16.61,18.68,2.29,3.19,0.06,0.1,0.1,-0.03,1.23,4.74,0.9,0.19,5.26,59.32,58.16,1.03,0.58,0.13,0.13,0.65,0.45,0.0,0.0,0.0,0.0,51.74,0.13,0.77,0.0,0.0,0.0,0.06,0.0,0.06,0.11,0.1,0.21,0.11,0.2,0.06,0.0,1.39,5.26,4.48,41.0,50.8,69.26,1.39,9.23,40.71,20.23,1.9,69.26,1.97,0.81,1.0,39.52,193.9,76.65,1.39,2.1,0.32,1.81,1.0,54.03,4.48,18.2,1.07,0.19,0.0,0.0,16.6,0.0,0,0,3.4,3.3,0.1,-3.4,-3.3,MF,None,31.0
38,Andrea Belotti,it ITA,FW,Fiorentina,it Serie A,29.0,1993.0,10.5,15,11,949,41.7,0.76,0.29,0.1,0.48,0.19,0.48,1.14,0.67,0.76,0.1,0.67,0.19,0.95,0.29,0.0,2.37,0.09,1.43,0.0,0.0,0.48,0.48,0.0,0.1,0.0,0.0,0.0,0.0,0.0,66.2,71.9,69.8,37.5,12.67,19.14,167.05,32.1,7.81,10.86,3.52,5.05,0.29,0.76,0.0,0.07,0.06,-0.07,0.48,0.67,0.38,0.1,1.43,19.14,17.24,1.9,0.1,0.1,0.0,0.38,0.0,0.0,0.0,0.0,0.0,12.67,0.0,0.57,0.0,0.0,0.28,0.28,0.28,0.28,0.35,0.07,0.41,0.35,0.41,0.0,0.0,0.95,1.43,5.71,16.7,50.0,28.76,0.57,1.33,12.86,14.86,4.48,28.76,0.57,0.1,0.29,15.05,71.71,22.57,0.95,0.38,0.38,2.19,1.24,21.05,5.71,27.3,3.13,0.85,0.09,0.33,13.9,0.0,0,0,3.7,3.7,0.11,-0.7,-0.7,FW,None,10.5
39,Andrea Cambiaso,it ITA,"DF,FW",Juventus,it Serie A,23.0,2000.0,26.4,34,28,2372,58.1,1.78,1.14,0.87,0.57,0.34,0.95,1.63,0.68,1.06,0.11,0.95,0.42,2.2,0.98,0.04,2.96,0.19,2.35,0.19,0.15,0.11,0.11,0.04,0.19,0.0,0.0,0.0,0.0,0.0,83.4,91.3,86.0,70.2,38.14,45.72,612.61,133.56,19.55,21.4,14.66,17.05,2.77,3.94,0.11,0.15,0.14,-0.03,1.44,1.52,0.91,0.42,2.69,45.72,41.52,3.98,0.61,0.08,0.38,3.07,2.65,0.68,0.15,0.19,0.0,38.14,0.23,1.44,0.0,0.0,0.08,0.19,0.08,0.19,0.08,0.15,0.23,0.08,0.23,0.38,0.0,3.3,2.69,6.52,42.6,44.3,54.89,1.82,12.01,23.9,19.73,2.27,54.89,2.31,0.98,1.02,32.46,205.04,107.27,3.3,2.01,0.87,1.44,0.8,37.61,6.52,27.6,1.1,0.3,0.07,0.25,18.6,0.0,0,0,2.2,2.2,0.08,-0.2,-0.2,DF,FW,26.4
40,Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,24.0,1999.0,34.2,38,37,3076,22.7,0.38,0.23,0.03,0.18,0.18,0.15,0.64,0.5,0.56,0.06,0.5,0.03,0.41,1.17,0.0,1.73,0.23,1.08,0.0,0.09,0.18,0.32,0.06,0.12,0.0,0.03,0.0,0.06,0.03,65.2,74.9,67.0,36.4,12.02,18.42,160.03,25.53,6.9,9.21,3.8,5.67,0.35,0.96,0.03,0.06,0.06,-0.03,0.53,0.7,0.32,0.0,1.32,18.42,16.17,2.19,0.0,0.03,0.03,0.29,0.0,0.0,0.0,0.0,0.0,12.02,0.06,0.79,2.0,3.0,0.32,0.35,0.26,0.29,0.26,0.05,0.32,0.19,0.25,0.12,0.0,0.5,1.32,4.82,38.7,51.6,27.46,1.29,2.22,13.07,12.28,4.21,27.37,0.91,0.35,0.47,13.27,46.52,13.89,0.5,0.32,0.44,1.84,1.08,19.18,4.82,23.8,2.34,0.56,0.11,0.47,16.4,0.0,2,3,8.9,6.6,0.08,2.1,2.4,FW,None,34.2
41,Andreas Christensen,dk DEN,"DF,MF",Barcelona,es La Liga,27.0,1996.0,22.0,30,27,1979,57.1,1.05,0.64,0.32,0.64,0.09,0.73,1.27,0.55,1.05,0.45,0.59,0.95,2.0,1.86,0.0,1.27,0.14,1.14,0.0,0.0,0.09,0.0,0.05,0.09,0.0,0.0,0.05,0.0,0.0,94.3,95.7,96.7,80.6,67.27,71.32,1142.0,386.18,30.41,31.77,31.82,32.91,3.95,4.91,0.09,0.05,0.04,0.04,0.32,5.27,0.05,0.0,5.32,71.32,68.82,2.5,1.86,0.0,0.23,0.0,0.23,0.0,0.0,0.0,0.0,67.27,0.0,0.5,0.0,0.0,0.09,0.18,0.09,0.18,0.05,0.05,0.1,0.05,0.1,0.18,0.0,1.09,5.32,0.27,50.0,50.0,78.32,5.05,24.95,48.95,4.73,0.82,78.32,0.27,0.14,0.14,50.05,227.32,133.36,1.09,0.82,0.05,0.27,0.41,60.18,0.27,33.3,0.55,0.18,0.17,0.5,13.0,0.0,0,0,1.0,1.0,0.09,1.0,1.0,DF,MF,22.0
42,Andrej Kramarić,hr CRO,"MF,FW",Hoffenheim,de Bundesliga,32.0,1991.0,24.4,30,25,2199,46.2,0.45,0.08,0.2,0.16,0.08,0.25,0.53,0.29,0.57,0.08,0.49,0.41,0.86,0.49,0.08,5.53,0.65,3.32,1.6,0.29,0.12,0.16,0.04,0.49,0.04,0.08,0.0,0.04,0.0,79.4,88.5,81.8,54.5,37.05,46.68,569.02,153.61,20.25,22.87,12.5,15.29,2.95,5.41,0.25,0.3,0.29,-0.05,3.2,2.75,0.9,0.12,4.88,46.68,39.8,6.72,1.8,0.37,0.16,4.63,0.86,2.99,1.11,1.11,0.04,37.05,0.16,1.23,5.0,5.0,0.61,0.86,0.41,0.65,0.45,0.3,0.75,0.29,0.59,0.16,0.0,2.91,4.88,7.17,49.0,43.1,55.98,1.19,6.11,24.14,26.23,4.18,55.78,2.09,1.02,0.9,33.28,197.66,99.43,2.91,2.01,0.98,1.93,1.11,39.18,7.17,45.3,2.62,1.19,0.16,0.34,20.1,8.0,5,5,11.1,7.1,0.11,3.9,2.9,MF,FW,24.4
